combokey	school_size	size_cat	student_abs	teach_abs
1.70E+11	small	1	0.06557	0
1.70E+11	small	1	0.08333	0.32836
1.70E+11	small	1	0	0.30769
1.70E+11	small	1	0.44554	0.35484
1.70E+11	small	1	0.07895	0.32727
1.70E+11	small	1	0.01961	0.33149
1.70E+11	small	1	0.05882	0.5914
1.70E+11	small	1	0.14545	0.2907
1.70E+11	small	1	0.03636	0.07143
1.70E+11	small	1	0.53968	0.35211
1.70E+11	small	1	0	0.33333
1.70E+11	small	1	0	0
1.70E+11	medium-small	2	0.00567	0.87379
1.70E+11	medium-large	3	0.00909	0.26016
1.70E+11	medium-small	2	0	0.35714
1.70E+11	small	1	0.56452	0.55556
1.70E+11	small	1	0.56098	0.2
1.70E+11	small	1	0.375	0.5
1.70E+11	small	1	0.18182	0
1.70E+11	small	1	0.25	1
1.70E+11	small	1	0.66667	1
1.70E+11	small	1	0.75	0
1.70E+11	small	1	0.25581	0.16667
1.70E+11	small	1	0.47059	0.66667
1.70E+11	small	1	0.36	0.3
1.70E+11	medium-small	2	0.03481	0.29167
1.70E+11	medium-small	2	0.24797	0.26667
1.70E+11	medium-large	3	0.04043	0.28571
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0.10363	0.09259
1.70E+11	small	1	0.17105	0.07692
1.70E+11	medium-small	2	0.02915	0
1.70E+11	very large	4	0.13934	0.06522
1.70E+11	medium-small	2	0.11285	0
1.70E+11	very large	4	0.00308	0.0515
1.70E+11	small	1	0.0597	0.125
1.70E+11	small	1	0.12245	0
1.70E+11	small	1	0.03604	0.08078
1.70E+11	small	1	0	0.08985
1.70E+11	small	1	0	0.09191
1.70E+11	small	1	0.10778	0
1.70E+11	small	1	0.22727	0.05263
1.70E+11	medium-small	2	0.1746	0.07692
1.70E+11	small	1	0.0122	0.24615
1.70E+11	small	1	0	0.36364
1.70E+11	medium-small	2	0.0625	0.20513
1.70E+11	very large	4	0.34735	0.67308
1.70E+11	medium-small	2	0.10714	0.43478
1.70E+11	medium-large	3	0.09615	0.58333
1.70E+11	very large	4	0.49755	0.62745
1.70E+11	medium-small	2	0.11706	0.45
1.70E+11	medium-small	2	0	0.52632
1.70E+11	medium-small	2	0.25126	0.58333
1.70E+11	very large	4	0.00857	0.04444
1.70E+11	medium-small	2	0.04167	0
1.70E+11	medium-small	2	0.02778	0
1.70E+11	medium-small	2	0.23762	0.36842
1.70E+11	medium-small	2	0.01852	0.0625
1.70E+11	medium-small	2	0	0.73684
1.70E+11	small	1	0.2356	0.25
1.70E+11	medium-small	2	0.13369	0.11765
1.70E+11	small	1	0.03125	0.15385
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0.14286
1.70E+11	medium-small	2	0	0.19403
1.70E+11	medium-small	2	0	0.30667
1.70E+11	medium-small	2	0	0.11111
1.70E+11	very large	4	0	0.17981
1.70E+11	medium-small	2	0	0.31447
1.70E+11	medium-small	2	0	0.3691
1.70E+11	medium-small	2	0	0.17621
1.70E+11	medium-large	3	0	0.32911
1.70E+11	medium-large	3	0	0.41604
1.70E+11	medium-small	2	0	0.26217
1.70E+11	medium-small	2	0	0.37175
1.70E+11	small	1	0.05634	0
1.70E+11	small	1	0.18653	0.29412
1.70E+11	small	1	0.18	0
1.70E+11	small	1	0.12338	0.2
1.70E+11	medium-small	2	0.03768	0.09091
1.70E+11	medium-small	2	0.12736	0.33333
1.70E+11	medium-small	2	0.05882	0.15385
1.70E+11	medium-small	2	0.24398	0.11538
1.70E+11	medium-small	2	0.07895	0.22758
1.70E+11	small	1	0.13445	0.59821
1.70E+11	small	1	0.57143	0.2
1.70E+11	small	1	0.05051	0.2381
1.70E+11	medium-small	2	0.11443	0.125
1.70E+11	small	1	0.45455	0.12195
1.70E+11	medium-small	2	0.16818	0.66667
1.70E+11	medium-small	2	0.09778	0.29167
1.70E+11	medium-small	2	0.15254	0.375
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0.08511	0
1.70E+11	small	1	0.125	0
1.70E+11	small	1	0.25	0
1.70E+11	small	1	0.2	0
1.70E+11	small	1	0.90909	0
1.70E+11	small	1	0.72727	0
1.70E+11	small	1	0.56	0
1.70E+11	small	1	0.26744	0
1.70E+11	small	1	0.57895	0
1.70E+11	small	1	0.85	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0.33333	0
1.70E+11	small	1	1	0
1.70E+11	small	1	0.71875	0
1.70E+11	small	1	0.52941	0
1.70E+11	small	1	0.08333	0
1.70E+11	small	1	0.21053	0
1.70E+11	small	1	0.2963	0.25
1.70E+11	small	1	0	0
1.70E+11	medium-small	2	0.00935	0
1.70E+11	small	1	0.0101	0.07143
1.70E+11	small	1	0.72222	0
1.70E+11	small	1	0.25	0
1.70E+11	small	1	0.23529	0
1.70E+11	small	1	0.75	0
1.70E+11	small	1	0.93023	0.37267
1.70E+11	small	1	0.22222	0.5
1.70E+11	small	1	0.12903	0
1.70E+11	small	1	0.4	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0.56364	0
1.70E+11	small	1	0.26667	0
1.70E+11	small	1	0.30769	0
1.70E+11	small	1	0.36364	0
1.70E+11	small	1	0.61538	0
1.70E+11	medium-small	2	0.33439	0.35294
1.70E+11	small	1	0.14205	0.33333
1.70E+11	small	1	0.25	0.66667
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0.675	0
1.70E+11	small	1	0.1	0.5
1.70E+11	small	1	0.38889	0
1.70E+11	small	1	1	0
1.70E+11	small	1	0.86364	0
1.70E+11	small	1	0.67164	0
1.70E+11	small	1	0.21429	0.2
1.70E+11	small	1	0	0
1.70E+11	small	1	0.05797	0.2
1.70E+11	small	1	0.59259	0
1.70E+11	small	1	0.8	0
1.70E+11	small	1	0.46667	0
1.70E+11	small	1	0.16667	0
1.70E+11	small	1	0.26667	0.33333
1.70E+11	small	1	0.71622	0.6
1.70E+11	small	1	0.76923	0.25
1.70E+11	small	1	0.88889	0
1.70E+11	small	1	0.7	0
1.70E+11	medium-small	2	0.09129	0
1.70E+11	medium-large	3	0.00743	0.08333
1.70E+11	small	1	0.01205	0
1.70E+11	medium-small	2	0.05155	0.20299
1.70E+11	small	1	0	0.11111
1.70E+11	small	1	0.06061	0
1.70E+11	small	1	0.58929	0
1.70E+11	small	1	0.2233	0.28571
1.70E+11	medium-large	3	0.13412	0.34375
1.70E+11	medium-large	3	0.14191	0.38217
1.70E+11	medium-small	2	0.01201	0.27119
1.70E+11	small	1	0.25	0.0678
1.70E+11	small	1	0.16463	0
1.70E+11	small	1	0.48571	0.5
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0	1
1.70E+11	small	1	0	0
1.70E+11	small	1	0	1
1.70E+11	small	1	0	1
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0.33333
1.70E+11	small	1	0.35593	0
1.70E+11	small	1	0.1875	1
1.70E+11	small	1	0.16364	0.16667
1.70E+11	small	1	0.56911	0.44444
1.70E+11	small	1	0.15625	0.32258
1.70E+11	small	1	0	0
1.70E+11	small	1	0.47222	0.125
1.70E+11	medium-small	2	0	0.09279
1.70E+11	medium-large	3	0.14315	0.10215
1.70E+11	medium-large	3	0.14315	0.10644
1.70E+11	small	1	0.225	0
1.70E+11	small	1	0	0.11538
1.70E+11	small	1	0.25	0.42857
1.70E+11	small	1	0.18687	0.10881
1.70E+11	small	1	0.0884	0.32308
1.70E+11	small	1	0.13008	0.125
1.70E+11	medium-small	2	0.27742	0.15789
1.70E+11	medium-small	2	0.17788	0.11111
1.70E+11	medium-small	2	0.16758	0.22222
1.70E+11	medium-large	3	0.05609	0
1.70E+11	medium-small	2	0.01674	0.04545
1.70E+11	medium-small	2	0.14754	0.04762
1.70E+11	medium-small	2	0.00769	0.15385
1.70E+11	medium-small	2	0.13994	0.29167
1.70E+11	medium-small	2	0	0.11111
1.70E+11	medium-small	2	0.0274	0
1.70E+11	medium-small	2	0	0.07692
1.70E+11	small	1	0.02247	0
1.70E+11	small	1	0.53226	0.14286
1.70E+11	small	1	0	0
1.70E+11	medium-small	2	0.11441	0.15
1.70E+11	small	1	0.19355	0.26667
1.70E+11	small	1	0.11565	0.2
1.70E+11	small	1	0.02797	0.11111
1.70E+11	small	1	0	0
1.70E+11	small	1	0.33333	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0.09091
1.70E+11	medium-small	2	0.20968	0.04
1.70E+11	small	1	0	0.13333
1.70E+11	medium-small	2	0.00881	0.17647
1.70E+11	medium-small	2	0.0112	0.14191
1.70E+11	small	1	0	0.42857
1.70E+11	small	1	0	0.40541
1.70E+11	medium-small	2	0	0.36364
1.70E+11	small	1	0	0
1.70E+11	medium-small	2	0.0101	0.04444
1.70E+11	small	1	0	0.12903
1.70E+11	small	1	0	0
1.70E+11	small	1	0.10606	0.1
1.70E+11	medium-small	2	0.20677	0.09524
1.70E+11	small	1	0.02597	0.06452
1.70E+11	small	1	0.03429	0.38889
1.70E+11	small	1	0.66667	0
1.70E+11	small	1	0.19048	0
1.70E+11	medium-small	2	0	0
1.70E+11	medium-small	2	0	0
1.70E+11	small	1	0.3	0.16667
1.70E+11	medium-large	3	0.1401	0.27119
1.70E+11	medium-small	2	0.11594	0.11111
1.70E+11	small	1	0.19318	0.33333
1.70E+11	medium-small	2	0.11848	0.23529
1.70E+11	small	1	0	0
1.70E+11	small	1	0.48214	0.3
1.70E+11	medium-large	3	0.03369	0.11905
1.70E+11	medium-large	3	0.01055	0.11429
1.70E+11	small	1	0	0.33333
1.70E+11	medium-small	2	0	0.3913
1.70E+11	medium-small	2	0.03801	0.33333
1.70E+11	medium-small	2	0.13953	0
1.70E+11	small	1	0.36585	0
1.70E+11	small	1	0.0202	0.125
1.70E+11	small	1	0.03509	0.07692
1.70E+11	small	1	0.06742	0
1.70E+11	small	1	0.064	0
1.70E+11	medium-small	2	0	0.11594
1.70E+11	small	1	0	0
1.70E+11	small	1	0.08696	0.24793
1.70E+11	medium-small	2	0	0.19048
1.70E+11	medium-small	2	0	0.27451
1.70E+11	medium-large	3	0.00336	0.34409
1.70E+11	medium-small	2	0	0.07339
1.70E+11	medium-large	3	0.10448	0.31884
1.70E+11	medium-small	2	0.19861	0.40909
1.70E+11	very large	4	0.22459	0
1.70E+11	medium-small	2	0.13667	0
1.70E+11	medium-small	2	0.14667	0
1.70E+11	medium-small	2	0.11034	0
1.70E+11	medium-small	2	0.14041	0
1.70E+11	small	1	0.33333	0
1.70E+11	medium-large	3	0.10841	0
1.70E+11	very large	4	0.21645	0
1.70E+11	medium-large	3	0.14495	0
1.70E+11	medium-large	3	0.14549	0
1.70E+11	small	1	0.08021	0.17647
1.70E+11	medium-small	2	0.17734	0.44444
1.70E+11	medium-small	2	0.01504	0.08511
1.70E+11	medium-small	2	0.02857	0.09091
1.70E+11	medium-small	2	0.02881	0.04651
1.70E+11	medium-small	2	0.10855	0.57236
1.70E+11	small	1	0.0838	0.55556
1.70E+11	medium-small	2	0.11894	0.54237
1.70E+11	medium-large	3	0.11304	0.12121
1.70E+11	medium-small	2	0.01594	0.04762
1.70E+11	small	1	0.02963	0
1.70E+11	medium-small	2	0.07692	0.27778
1.70E+11	very large	4	0.03512	0.07359
1.70E+11	medium-large	3	0.05567	0.11789
1.70E+11	medium-large	3	0.07709	0.05263
1.70E+11	medium-large	3	0.00342	0.16199
1.70E+11	very large	4	0.15379	0.32646
1.70E+11	very large	4	0.0302	0.18038
1.70E+11	medium-large	3	0.0874	0.29333
1.70E+11	medium-large	3	0.09031	0.31746
1.70E+11	medium-large	3	0.11294	0.29056
1.70E+11	very large	4	0.07919	0.36757
1.70E+11	very large	4	0.0094	0.16129
1.70E+11	small	1	0	0
1.70E+11	medium-small	2	0	0
1.70E+11	medium-small	2	0	0.0625
1.70E+11	medium-small	2	0.01093	0.28169
1.70E+11	medium-small	2	0.0127	0.14545
1.70E+11	medium-large	3	0.1432	0.2439
1.70E+11	medium-small	2	0.28025	0.35
1.70E+11	medium-small	2	0.05394	0.41667
1.70E+11	very large	4	0.19862	0.14757
1.70E+11	small	1	0	0.38462
1.70E+11	medium-large	3	0	0.25
1.70E+11	medium-small	2	0	0.2
1.70E+11	medium-small	2	0	0.25
1.70E+11	medium-small	2	0	0.25
1.70E+11	medium-large	3	0.01172	0.23657
1.70E+11	small	1	0.0914	0.24593
1.70E+11	medium-large	3	0	0.1776
1.70E+11	medium-large	3	0.0035	0.16205
1.70E+11	medium-large	3	0.04176	0.33233
1.70E+11	very large	4	0.09047	0.39344
1.70E+11	medium-large	3	0	0.30488
1.70E+11	very large	4	0.07036	0.32319
1.70E+11	very large	4	0.05431	0.17981
1.70E+11	small	1	0.10169	0
1.70E+11	very large	4	0.14108	0.41968
1.70E+11	very large	4	0.10881	0.41605
1.70E+11	very large	4	0.14073	0.33287
1.70E+11	very large	4	0.10048	0.35507
1.70E+11	very large	4	0.00329	0.52107
1.70E+11	small	1	0.11765	0.39604
1.70E+11	very large	4	0.19107	0.40062
1.70E+11	small	1	0.04348	0.33333
1.70E+11	small	1	0	0
1.70E+11	small	1	0	0
1.70E+11	small	1	0.1	0
1.70E+11	small	1	0.05202	0.14286
1.70E+11	small	1	0.14368	0.12121
1.70E+11	small	1	0.03846	0
1.70E+11	small	1	0.38462	0.26667
1.70E+11	small	1	0.09259	0.13333
1.70E+11	small	1	0.26136	0.57143
1.70E+11	medium-small	2	0	0
1.70E+11	medium-small	2	0	0
1.70E+11	small	1	0	0
1.70E+11	medium-small	2	0	0
1.70E+11	medium-small	2	0.11304	0
1.70E+11	medium-small	2	0.19141	0
1.70E+11	medium-small	2	0.14027	0.05882
1.70E+11	medium-small	2	0.0303	0.08333
1.70E+11	medium-large	3	0.19554	0
1.70E+11	medium-small	2	0.03019	0.33333
1.70E+11	medium-small	2	0	0.05556
1.70E+11	very large	4	0.18267	0.33824
1.70E+11	very large	4	0.23304	0.16854
1.70E+11	very large	4	0.17479	0.28571
1.70E+11	medium-small	2	0	0.2381
1.70E+11	very large	4	0	0.46512
1.70E+11	very large	4	0	0.16327
1.70E+11	very large	4	0	0.29412
1.70E+11	very large	4	0.17796	0.28169
1.70E+11	medium-large	3	0	0.35714
1.70E+11	medium-large	3	0	0.28829
1.70E+11	very large	4	0	0.21858
1.70E+11	medium-large	3	0	0.32
1.70E+11	very large	4	0	0.3956
1.70E+11	medium-small	2	0	0.36782
1.70E+11	medium-small	2	0	0.36782
1.70E+11	medium-large	3	0	0.11538
1.70E+11	medium-large	3	0.04138	0
1.70E+11	medium-small	2	0.03611	0.04762
1.70E+11	very large	4	0.04692	0.13043
1.70E+11	very large	4	0.01815	0.21875
1.70E+11	very large	4	0.02077	0.19444
1.70E+11	medium-large	3	0.02862	0.09677
1.70E+11	very large	4	0.06667	0.375
1.70E+11	medium-large	3	0.01481	0.14706
1.70E+11	very large	4	0.06698	0.08571
1.70E+11	medium-large	3	0.03226	0.09375
1.70E+11	small	1	0.05195	0.4
1.70E+11	medium-large	3	0.01412	0.14286
1.70E+11	very large	4	0.01854	0.24641
1.70E+11	very large	4	0.05045	0.12053
1.70E+11	very large	4	0.02153	0.14737
1.70E+11	very large	4	0.01178	0.125
1.70E+11	very large	4	0.02401	0.2619
1.70E+11	medium-small	2	0.05413	0.10638
1.70E+11	medium-large	3	0.05009	0.07143
1.70E+11	medium-small	2	0	0.23333
1.70E+11	medium-large	3	0.05621	0.1359
1.70E+11	medium-large	3	0.12454	0.43478
1.70E+11	medium-large	3	0.09655	0.2381
1.70E+11	very large	4	0.3104	0.25882
1.70E+11	very large	4	0.15797	0.04762
1.70E+11	very large	4	0.12832	0.28261
1.70E+11	very large	4	0.13608	0.25
1.70E+11	small	1	0	0.19203
1.71E+11	very large	4	0.02019	0.6422
1.71E+11	very large	4	0.02512	0.57971
1.71E+11	medium-large	3	0.0172	0.87943
1.71E+11	medium-small	2	0.01577	0.22095
1.71E+11	medium-large	3	0.01951	0.8316
1.71E+11	very large	4	0.02348	0.74921
1.71E+11	medium-large	3	0.02935	0.1992
1.71E+11	medium-large	3	0.01168	0.85985
1.71E+11	medium-large	3	0.00458	0.7817
1.71E+11	medium-large	3	0.02817	0.72304
1.71E+11	medium-large	3	0.00405	0.90166
1.71E+11	small	1	0	0
1.71E+11	medium-small	2	0.10156	0.125
1.71E+11	medium-large	3	0.05437	0.34043
1.71E+11	very large	4	0.06469	0.19737
1.71E+11	very large	4	0.24056	0.20906
1.71E+11	medium-large	3	0.04009	0
1.71E+11	medium-large	3	0.05955	0.03333
1.71E+11	medium-large	3	0.05476	0.10345
1.71E+11	medium-large	3	0.02752	0.16
1.71E+11	medium-large	3	0.00487	0.07407
1.71E+11	small	1	0.06723	0
1.71E+11	very large	4	0.14482	0.05085
1.71E+11	medium-large	3	0.12341	0
1.71E+11	small	1	0.5	0
1.71E+11	medium-large	3	0	0.25926
1.71E+11	medium-small	2	0.09459	0.21053
1.71E+11	medium-small	2	0.07819	0.26667
1.71E+11	small	1	0.28283	0.1
1.71E+11	small	1	0.02162	0
1.71E+11	very large	4	0.10261	0.19048
1.71E+11	small	1	0.01058	0.08197
1.71E+11	very large	4	0.03896	0.05556
1.71E+11	medium-large	3	0.09916	0.15367
1.71E+11	medium-large	3	0.17548	0.31336
1.71E+11	medium-small	2	0.14013	0.23943
1.71E+11	medium-small	2	0.13793	0.21133
1.71E+11	small	1	0.0679	0.08584
1.71E+11	medium-small	2	0	0.1925
1.71E+11	medium-small	2	0	0.15345
1.71E+11	medium-large	3	0.11563	0.15968
1.71E+11	medium-small	2	0.02105	0.17521
1.71E+11	medium-large	3	0.00798	0.26293
1.71E+11	small	1	0.23529	0.10753
1.71E+11	very large	4	0.01695	0.1983
1.71E+11	very large	4	0.19164	0.21488
1.71E+11	small	1	0.32639	0
1.71E+11	very large	4	0.07058	0.36765
1.71E+11	very large	4	0.09793	0.17647
1.71E+11	medium-large	3	0.125	0.3
1.71E+11	medium-small	2	0.28421	0.19108
1.71E+11	very large	4	0.15891	0.47368
1.71E+11	very large	4	0.10518	0.34884
1.71E+11	very large	4	0.01822	0.21875
1.71E+11	very large	4	0.0719	0.2
1.71E+11	very large	4	0.07187	0.2875
1.71E+11	small	1	0	0.28571
1.71E+11	small	1	0.08889	0.5
1.71E+11	small	1	0.21782	0.33333
1.71E+11	medium-small	2	0	0
1.71E+11	medium-small	2	0	0
1.71E+11	very large	4	0.08273	0.20635
1.71E+11	very large	4	0.11929	0.08834
1.71E+11	very large	4	0.09558	0.25
1.71E+11	medium-large	3	0.10132	0.2
1.71E+11	medium-large	3	0.06929	0.02632
1.71E+11	medium-large	3	0.19224	0.42105
1.71E+11	small	1	0	0.33333
1.71E+11	medium-large	3	0.15234	0.21944
1.71E+11	medium-large	3	0.11794	0.28829
1.71E+11	medium-large	3	0.13861	0.39667
1.71E+11	medium-large	3	0.13245	0.16038
1.71E+11	medium-small	2	0.15406	0.2214
1.71E+11	medium-large	3	0.1469	0.27165
1.71E+11	very large	4	0	0.40323
1.71E+11	very large	4	0	0.13333
1.71E+11	very large	4	0	0.24444
1.71E+11	very large	4	0	0.19481
1.71E+11	medium-small	2	0	0.05882
1.71E+11	medium-large	3	0.01584	0.08696
1.71E+11	medium-large	3	0.02669	0.09756
1.71E+11	medium-large	3	0.03035	0.1
1.71E+11	medium-large	3	0.01538	0.09756
1.71E+11	very large	4	0.02965	0.09434
1.71E+11	medium-small	2	0.02346	0.06897
1.71E+11	medium-small	2	0.02235	0.42857
1.71E+11	very large	4	0.23731	0.22335
1.71E+11	medium-small	2	0.01034	0.19048
1.71E+11	medium-large	3	0.0536	0.13514
1.71E+11	medium-small	2	0.01676	0.26316
1.71E+11	small	1	0.15385	0.54545
1.71E+11	medium-small	2	0.03876	0.1875
1.71E+11	medium-small	2	0.17162	0.15385
1.71E+11	medium-small	2	0.03873	0.15789
1.71E+11	very large	4	0.38583	0.41667
1.71E+11	very large	4	0.42461	0.48684
1.71E+11	small	1	0.86567	0.72727
1.71E+11	medium-small	2	0	0.21739
1.71E+11	medium-large	3	0.01199	0.14706
1.71E+11	medium-large	3	0	0.11538
1.71E+11	medium-large	3	0.16667	0.4
1.71E+11	very large	4	0.36311	0.31828
1.71E+11	very large	4	0.03356	0.31169
1.71E+11	medium-small	2	0.1994	0.42391
1.71E+11	medium-large	3	0.10749	0.51613
1.71E+11	medium-small	2	0.22278	0.56
1.71E+11	medium-large	3	0.20697	0.34286
1.71E+11	medium-large	3	0.13077	0.28592
1.71E+11	medium-small	2	0.10677	0.30303
1.71E+11	medium-large	3	0.02211	0.33333
1.71E+11	medium-small	2	0.22467	0.4375
1.71E+11	medium-small	2	0.12963	0.27027
1.71E+11	medium-large	3	0.12848	0.46667
1.71E+11	medium-small	2	0.05	0.46154
1.71E+11	medium-small	2	0	0.25
1.71E+11	medium-large	3	0.06436	0.5
1.71E+11	medium-large	3	0.02979	0.6129
1.71E+11	medium-small	2	0.09609	0.36842
1.71E+11	small	1	0.2963	0.33333
1.71E+11	very large	4	0.30316	0.15625
1.71E+11	small	1	0.20253	0
1.71E+11	small	1	0.16239	0.18182
1.71E+11	small	1	0.21212	0.25
1.71E+11	medium-small	2	0	0
1.71E+11	medium-large	3	0.07368	0.39286
1.71E+11	medium-large	3	0.217	0.25775
1.71E+11	small	1	0.44444	0.34783
1.71E+11	medium-small	2	0.14498	0.19505
1.71E+11	medium-small	2	0.13731	0.27027
1.71E+11	medium-large	3	0.18371	0.42475
1.71E+11	small	1	0	0.09091
1.71E+11	small	1	0	0
1.71E+11	small	1	0	0
1.71E+11	medium-large	3	0.06049	0.36364
1.71E+11	medium-large	3	0.05428	0.15789
1.71E+11	medium-large	3	0.29352	0.02632
1.71E+11	very large	4	0.18337	0.12069
1.71E+11	small	1	0	0.125
1.71E+11	medium-small	2	0.00545	0
1.71E+11	very large	4	0.18884	0.06605
1.71E+11	very large	4	0.10911	0.28857
1.71E+11	very large	4	0.01804	0.30641
1.71E+11	very large	4	0.02721	0.10116
1.71E+11	medium-large	3	0	0.24242
1.71E+11	very large	4	0	0.27236
1.71E+11	medium-large	3	0	0.31201
1.71E+11	medium-large	3	0	0.25806
1.71E+11	medium-large	3	0	0.19978
1.71E+11	medium-large	3	0.1056	0.03226
1.71E+11	medium-small	2	0.00917	0
1.71E+11	very large	4	0.08984	0
1.71E+11	very large	4	0.07807	0.03623
1.71E+11	medium-large	3	0.06977	0.04255
1.71E+11	very large	4	0	0.11111
1.71E+11	medium-small	2	0	0.15625
1.71E+11	small	1	0.15909	0
1.71E+11	small	1	0.12903	0.21622
1.71E+11	small	1	0.12755	0.05634
1.71E+11	medium-small	2	0.15142	0.16667
1.71E+11	medium-large	3	0.28855	0.28571
1.71E+11	medium-small	2	0.17514	0.37931
1.71E+11	medium-small	2	0.15556	0.28
1.71E+11	small	1	0	0
1.71E+11	medium-small	2	0.11823	0.23599
1.71E+11	medium-small	2	0.01531	0.35651
1.71E+11	medium-small	2	0.40625	0.22923
1.71E+11	very large	4	0.09836	0.14323
1.71E+11	small	1	0.02469	0.07692
1.71E+11	very large	4	0.02955	0.16
1.71E+11	medium-large	3	0.04569	0.21739
1.71E+11	medium-large	3	0.02068	0.17143
1.71E+11	small	1	0.10714	0
1.71E+11	small	1	0.30366	0.05263
1.71E+11	small	1	0.02424	0
1.71E+11	medium-small	2	0.14414	0.10714
1.71E+11	medium-small	2	0.02013	0.21739
1.71E+11	small	1	0.01227	0.17045
1.71E+11	medium-large	3	0.00813	0.07692
1.71E+11	medium-small	2	0.00528	0
1.71E+11	very large	4	0.00646	0.05455
1.71E+11	very large	4	0.46208	0.86567
1.71E+11	medium-small	2	0.39301	0.54264
1.71E+11	medium-small	2	0.24869	0.59091
1.71E+11	medium-small	2	0.2493	0.68762
1.71E+11	medium-small	2	0.36296	0.46296
1.71E+11	medium-small	2	0.12963	0.55556
1.71E+11	medium-small	2	0.38591	0.51433
1.71E+11	medium-small	2	0.3	0.50633
1.71E+11	medium-small	2	0.3374	0.87108
1.71E+11	medium-small	2	0.43443	0.27273
1.71E+11	medium-small	2	0.36019	0.44444
1.71E+11	medium-small	2	0.32068	0.38889
1.71E+11	very large	4	0.21436	0.33898
1.71E+11	medium-small	2	0.17801	0.04348
1.71E+11	medium-small	2	0.16667	0.15789
1.71E+11	medium-large	3	0.21945	0.03846
1.71E+11	medium-small	2	0	0.17391
1.71E+11	small	1	0	0.09302
1.71E+11	medium-small	2	0.26592	0.125
1.71E+11	medium-small	2	0.13115	0.04348
1.71E+11	small	1	0.05172	0
1.71E+11	medium-large	3	0	0.2403
1.71E+11	medium-small	2	0	0.46985
1.71E+11	medium-small	2	0.04377	0.15182
1.71E+11	very large	4	0.14443	0.16393
1.71E+11	very large	4	0.17903	0.2037
1.71E+11	medium-small	2	0.13169	0.21622
1.71E+11	medium-small	2	0.2709	0.21978
1.71E+11	medium-large	3	0.15545	0.25437
1.71E+11	medium-small	2	0.06383	0.03704
1.71E+11	medium-small	2	0.14332	0.32619
1.71E+11	medium-small	2	0.15245	0.43118
1.71E+11	medium-small	2	0.22535	0.40123
1.71E+11	medium-small	2	0.14423	0.29087
1.71E+11	very large	4	0.34802	0.27632
1.71E+11	very large	4	0.3409	0.14286
1.71E+11	very large	4	0.34127	0.21182
1.71E+11	very large	4	0.37216	0.18571
1.71E+11	medium-large	3	0.21277	0.19569
1.71E+11	medium-small	2	0.10149	0.13636
1.71E+11	medium-large	3	0.03348	0.17241
1.71E+11	medium-small	2	0.02532	0.34483
1.71E+11	medium-large	3	0.00985	0.33333
1.71E+11	medium-small	2	0.11671	0.21875
1.71E+11	medium-small	2	0.04076	0
1.71E+11	medium-small	2	0.12438	0.17544
1.71E+11	medium-small	2	0.01857	0.32468
1.71E+11	medium-small	2	0.048	0.66946
1.71E+11	small	1	0.54688	0.625
1.71E+11	medium-small	2	0.12381	0.16077
1.71E+11	medium-small	2	0.11268	0.25157
1.71E+11	medium-large	3	0.36034	0.05627
1.71E+11	very large	4	0.33843	0.04226
1.71E+11	very large	4	0.34924	0.10286
1.71E+11	medium-small	2	0.12598	0
1.71E+11	medium-large	3	0.19378	0
1.71E+11	medium-large	3	0.1098	0
1.71E+11	medium-small	2	0.1092	0
1.71E+11	very large	4	0.59539	0.04348
1.71E+11	very large	4	0.61316	0.03866
1.71E+11	very large	4	0.7589	0.09762
1.71E+11	medium-large	3	0.09953	0.03378
1.71E+11	medium-large	3	0.19423	0
1.71E+11	medium-large	3	0.14744	0
1.71E+11	medium-large	3	0.13203	0.0335
1.71E+11	very large	4	0.24207	0.0358
1.71E+11	small	1	1	0.15625
1.71E+11	medium-large	3	0.16781	0
1.71E+11	very large	4	0.11255	0.05
1.71E+11	medium-large	3	0.09853	0.03521
1.71E+11	very large	4	0.44106	0.03626
1.71E+11	medium-large	3	0.31065	0
1.71E+11	very large	4	0.27328	0.03571
1.71E+11	medium-large	3	0.13305	0
1.71E+11	very large	4	0	0.0411
1.71E+11	very large	4	0.15374	0
1.71E+11	medium-small	2	0.16263	0.28571
1.71E+11	small	1	0.26154	0.28261
1.71E+11	medium-small	2	0.1822	0.25
1.71E+11	medium-small	2	0.18265	0.16164
1.71E+11	small	1	0.24812	0.1
1.71E+11	medium-large	3	0.27644	0.16216
1.71E+11	medium-large	3	0.15091	0.20833
1.71E+11	medium-small	2	0.2589	0.33333
1.71E+11	medium-large	3	0.15324	0.15385
1.71E+11	medium-small	2	0.09164	0.38835
1.71E+11	very large	4	0.12152	0.18692
1.71E+11	very large	4	0.08886	0.43337
1.71E+11	medium-large	3	0.10403	0.39988
